symbol,ts,open,high,low,close,volume,interval
SPY,2025-07-22T15:50:00.000Z,627.77,627.96,627.71,627.83,473016,5min
SPY,2025-07-22T15:55:00.000Z,627.83,627.9,627.62,627.65,308094,5min
SPY,2025-07-22T16:00:00.000Z,627.66,627.75,627.47,627.73,378734,5min
SPY,2025-07-22T16:05:00.000Z,627.72,627.94,627.69,627.81,330595,5min
SPY,2025-07-22T16:10:00.000Z,627.79,627.83,627.52,627.7,286961,5min
SPY,2025-07-22T16:15:00.000Z,627.71,628.13,627.69,627.99,310979,5min
SPY,2025-07-22T16:20:00.000Z,627.99,628.06,627.8,627.83,320828,5min
SPY,2025-07-22T16:25:00.000Z,627.82,627.82,627.04,627.24,613994,5min
SPY,2025-07-22T16:30:00.000Z,627.25,627.61,627.17,627.5,359520,5min
SPY,2025-07-22T16:35:00.000Z,627.48,627.64,627.4,627.49,228256,5min
SPY,2025-07-22T16:40:00.000Z,627.49,627.56,627.07,627.46,289315,5min
SPY,2025-07-22T16:45:00.000Z,627.47,627.63,627.27,627.62,283237,5min
SPY,2025-07-22T16:50:00.000Z,627.62,627.98,627.55,627.89,471137,5min
SPY,2025-07-22T16:55:00.000Z,627.88,627.93,627.75,627.86,261621,5min
SPY,2025-07-22T17:00:00.000Z,627.86,628.05,627.84,627.93,296670,5min
SPY,2025-07-22T17:05:00.000Z,627.93,628.02,627.78,627.86,180200,5min
SPY,2025-07-22T17:10:00.000Z,627.85,628.02,627.84,627.99,188608,5min
SPY,2025-07-22T17:15:00.000Z,627.99,628.43,627.99,628.41,417891,5min
SPY,2025-07-22T17:20:00.000Z,628.42,628.64,628.33,628.43,403679,5min
SPY,2025-07-22T17:25:00.000Z,628.43,629.22,628.42,629.05,718469,5min
SPY,2025-07-22T17:30:00.000Z,629.05,629.18,628.83,629,523864,5min
SPY,2025-07-22T17:35:00.000Z,629.01,629.03,628.86,628.87,274183,5min
SPY,2025-07-22T17:40:00.000Z,628.87,628.88,628.34,628.62,461708,5min
SPY,2025-07-22T17:45:00.000Z,628.62,628.7,628.48,628.52,258831,5min
SPY,2025-07-22T17:50:00.000Z,628.53,628.63,628.35,628.38,241578,5min
SPY,2025-07-22T17:55:00.000Z,628.37,628.51,628.3,628.35,210358,5min
SPY,2025-07-22T18:00:00.000Z,628.35,628.66,628.34,628.55,313818,5min
SPY,2025-07-22T18:05:00.000Z,628.55,628.77,628.51,628.66,278802,5min
SPY,2025-07-22T18:10:00.000Z,628.67,628.7,628.46,628.48,241926,5min
SPY,2025-07-22T18:15:00.000Z,628.49,628.56,627.52,628.17,1110419,5min
SPY,2025-07-22T18:20:00.000Z,628.16,628.6,628.07,628.38,549767,5min
SPY,2025-07-22T18:25:00.000Z,628.37,628.54,628.34,628.42,350477,5min
SPY,2025-07-22T18:30:00.000Z,628.42,628.82,628.37,628.81,544225,5min
SPY,2025-07-22T18:35:00.000Z,628.8,629.23,628.79,629.23,499671,5min
SPY,2025-07-22T18:40:00.000Z,629.22,629.35,629.04,629.12,563437,5min
SPY,2025-07-22T18:45:00.000Z,629.12,629.14,628.97,629.06,409889,5min
SPY,2025-07-22T18:50:00.000Z,629.06,629.51,629.05,629.47,517032,5min
SPY,2025-07-22T18:55:00.000Z,629.47,629.53,629.31,629.34,351330,5min
SPY,2025-07-22T19:00:00.000Z,629.34,629.46,629.13,629.21,385236,5min
SPY,2025-07-22T19:05:00.000Z,629.22,629.26,629.08,629.25,450982,5min
SPY,2025-07-22T19:10:00.000Z,629.24,629.35,629.03,629.05,500179,5min
SPY,2025-07-22T19:15:00.000Z,629.05,629.19,628.97,629.17,602182,5min
SPY,2025-07-22T19:20:00.000Z,629.18,629.35,629.08,629.24,422894,5min
SPY,2025-07-22T19:25:00.000Z,629.25,629.3,629.13,629.2,369412,5min
SPY,2025-07-22T19:30:00.000Z,629.19,629.33,629.05,629.26,488637,5min
SPY,2025-07-22T19:35:00.000Z,629.26,629.6,629.24,629.47,736590,5min
SPY,2025-07-22T19:40:00.000Z,629.47,629.5,629.31,629.33,739242,5min
SPY,2025-07-22T19:45:00.000Z,629.33,629.43,629.24,629.34,633861,5min
SPY,2025-07-22T19:50:00.000Z,629.34,629.4,629.1,629.13,879330,5min
SPY,2025-07-22T19:55:00.000Z,629.13,629.73,628.75,628.83,3800558,5min
SPY,2025-07-23T13:30:00.000Z,631.55,631.75,630.47,631.11,1434616,5min
SPY,2025-07-23T13:35:00.000Z,631.11,631.47,631,631.32,946611,5min
SPY,2025-07-23T13:40:00.000Z,631.32,631.39,630.72,630.76,765413,5min
SPY,2025-07-23T13:45:00.000Z,630.76,630.76,630.13,630.34,910331,5min
SPY,2025-07-23T13:50:00.000Z,630.34,630.48,630.08,630.26,541133,5min
SPY,2025-07-23T13:55:00.000Z,630.26,630.33,629.82,630,687034,5min
SPY,2025-07-23T14:00:00.000Z,630,630.15,629.73,630.02,665803,5min
SPY,2025-07-23T14:05:00.000Z,630.02,630.5,629.98,630.39,665516,5min
SPY,2025-07-23T14:10:00.000Z,630.38,630.44,629.94,629.94,486027,5min
SPY,2025-07-23T14:15:00.000Z,629.96,630.43,629.93,630.23,361450,5min
SPY,2025-07-23T14:20:00.000Z,630.23,630.47,630.13,630.47,362314,5min
SPY,2025-07-23T14:25:00.000Z,630.46,630.74,630.44,630.74,471135,5min
SPY,2025-07-23T14:30:00.000Z,630.74,630.78,630.13,630.13,482095,5min
SPY,2025-07-23T14:35:00.000Z,630.12,630.39,630.09,630.32,328034,5min
SPY,2025-07-23T14:40:00.000Z,630.32,630.53,630.23,630.35,301033,5min
SPY,2025-07-23T14:45:00.000Z,630.34,630.57,630.25,630.36,275838,5min
SPY,2025-07-23T14:50:00.000Z,630.37,630.68,630.27,630.63,263027,5min
SPY,2025-07-23T14:55:00.000Z,630.64,630.77,630.56,630.7,359865,5min
SPY,2025-07-23T15:00:00.000Z,630.7,630.92,630.46,630.66,522662,5min
SPY,2025-07-23T15:05:00.000Z,630.66,630.82,630.5,630.69,394816,5min
SPY,2025-07-23T15:10:00.000Z,630.68,630.75,630.41,630.43,364240,5min
SPY,2025-07-23T15:15:00.000Z,630.43,630.58,630.33,630.49,301118,5min
SPY,2025-07-23T15:20:00.000Z,630.48,630.79,630.43,630.75,382734,5min
SPY,2025-07-23T15:25:00.000Z,630.74,630.83,630.67,630.83,269495,5min
SPY,2025-07-23T15:30:00.000Z,630.82,630.96,630.7,630.76,331734,5min
SPY,2025-07-23T15:35:00.000Z,630.77,630.88,630.47,630.64,349153,5min
SPY,2025-07-23T15:40:00.000Z,630.64,630.7,630.47,630.65,222800,5min
SPY,2025-07-23T15:45:00.000Z,630.66,630.99,630.61,630.9,297482,5min
SPY,2025-07-23T15:50:00.000Z,630.91,632.47,630.85,631.76,1379421,5min
SPY,2025-07-23T15:55:00.000Z,631.8,632.79,631.5,632.07,1632716,5min
SPY,2025-07-23T16:00:00.000Z,632.06,632.55,631.78,632.52,775857,5min
SPY,2025-07-23T16:05:00.000Z,632.53,632.61,632.21,632.35,573488,5min
SPY,2025-07-23T16:10:00.000Z,632.36,632.41,631.76,631.92,549501,5min
SPY,2025-07-23T16:15:00.000Z,631.93,632.16,631.64,632.06,464432,5min
SPY,2025-07-23T16:20:00.000Z,632.06,632.13,631.38,631.66,477277,5min
SPY,2025-07-23T16:25:00.000Z,631.67,631.82,631.48,631.69,269873,5min
SPY,2025-07-23T16:30:00.000Z,631.68,631.68,631.35,631.39,377615,5min
SPY,2025-07-23T16:35:00.000Z,631.4,631.74,631.35,631.68,352405,5min
SPY,2025-07-23T16:40:00.000Z,631.69,631.96,631.55,631.94,353130,5min
SPY,2025-07-23T16:45:00.000Z,631.93,632.11,631.74,631.87,330775,5min
SPY,2025-07-23T16:50:00.000Z,631.88,631.96,631.74,631.75,177556,5min
SPY,2025-07-23T16:55:00.000Z,631.75,632.01,631.74,631.86,190356,5min
SPY,2025-07-23T17:00:00.000Z,631.86,632.17,631.78,632.11,277138,5min
SPY,2025-07-23T17:05:00.000Z,632.11,632.17,631.98,632.02,343003,5min
SPY,2025-07-23T17:10:00.000Z,632.03,632.09,631.65,631.68,352199,5min
SPY,2025-07-23T17:15:00.000Z,631.67,631.89,631.52,631.75,269092,5min
SPY,2025-07-23T17:20:00.000Z,631.74,632.12,631.73,632.1,250474,5min
SPY,2025-07-23T17:25:00.000Z,632.1,632.2,631.98,632.1,219388,5min
SPY,2025-07-23T17:30:00.000Z,632.11,632.28,632.06,632.27,229613,5min
SPY,2025-07-23T17:35:00.000Z,632.27,632.34,632.18,632.34,257710,5min
SPY,2025-07-23T17:40:00.000Z,632.34,632.75,632.28,632.73,513137,5min
SPY,2025-07-23T17:45:00.000Z,632.73,632.85,632.63,632.76,464841,5min
SPY,2025-07-23T17:50:00.000Z,632.76,632.88,631.79,632.55,1704846,5min
SPY,2025-07-23T17:55:00.000Z,632.54,632.72,632.49,632.51,468944,5min
SPY,2025-07-23T18:00:00.000Z,632.51,632.86,632.51,632.79,368285,5min
SPY,2025-07-23T18:05:00.000Z,632.8,632.93,632.75,632.92,424596,5min
SPY,2025-07-23T18:10:00.000Z,632.92,633.29,632.9,633.23,591818,5min
SPY,2025-07-23T18:15:00.000Z,633.24,633.34,633.08,633.1,430718,5min
SPY,2025-07-23T18:20:00.000Z,633.1,633.46,633.09,633.4,516710,5min
SPY,2025-07-23T18:25:00.000Z,633.4,633.65,633.22,633.24,684045,5min
SPY,2025-07-23T18:30:00.000Z,633.24,633.31,633.11,633.18,455583,5min
SPY,2025-07-23T18:35:00.000Z,633.18,633.44,633.15,633.26,337823,5min
SPY,2025-07-23T18:40:00.000Z,633.26,633.48,633.22,633.37,390164,5min
SPY,2025-07-23T18:45:00.000Z,633.37,633.44,633.26,633.41,281894,5min
SPY,2025-07-23T18:50:00.000Z,633.41,633.43,633.26,633.38,363286,5min
SPY,2025-07-23T18:55:00.000Z,633.37,633.39,633.21,633.26,330465,5min
SPY,2025-07-23T19:00:00.000Z,633.28,633.34,633.15,633.16,339376,5min
SPY,2025-07-23T19:05:00.000Z,633.16,633.31,632.96,633.23,1212238,5min
SPY,2025-07-23T19:10:00.000Z,633.23,633.34,633.15,633.16,431000,5min
SPY,2025-07-23T19:15:00.000Z,633.16,633.28,633.1,633.21,479089,5min
SPY,2025-07-23T19:20:00.000Z,633.2,633.31,633.18,633.26,423383,5min
SPY,2025-07-23T19:25:00.000Z,633.26,633.39,633.2,633.36,379523,5min
SPY,2025-07-23T19:30:00.000Z,633.36,633.36,633.13,633.18,535317,5min
SPY,2025-07-23T19:35:00.000Z,633.18,633.23,633.06,633.18,629585,5min
SPY,2025-07-23T19:40:00.000Z,633.18,633.2,632.94,633,844494,5min
SPY,2025-07-23T19:45:00.000Z,632.99,633.33,632.96,633.26,912943,5min
SPY,2025-07-23T19:50:00.000Z,633.26,633.72,633.11,633.48,1433831,5min
SPY,2025-07-23T19:55:00.000Z,633.47,634.16,633.35,634.16,3048779,5min
SPY,2025-07-24T13:30:00.000Z,634.59,634.91,634.13,634.62,1429194,5min
SPY,2025-07-24T13:35:00.000Z,634.62,634.74,634.1,634.25,803993,5min
SPY,2025-07-24T13:40:00.000Z,634.25,634.64,633.99,634.58,883005,5min
SPY,2025-07-24T13:45:00.000Z,634.56,635.39,634.49,635.21,785885,5min
SPY,2025-07-24T13:50:00.000Z,635.21,635.28,634.64,634.65,910159,5min
SPY,2025-07-24T13:55:00.000Z,634.66,635.12,634.59,635.07,602472,5min
SPY,2025-07-24T14:00:00.000Z,635.11,635.26,634.84,635,593343,5min
SPY,2025-07-24T14:05:00.000Z,634.99,635.34,634.74,634.84,632770,5min
SPY,2025-07-24T14:10:00.000Z,634.84,634.95,634.23,634.3,1092577,5min
SPY,2025-07-24T14:15:00.000Z,634.31,634.62,634.07,634.62,781684,5min
SPY,2025-07-24T14:20:00.000Z,634.62,634.75,634.51,634.6,422716,5min
SPY,2025-07-24T14:25:00.000Z,634.59,634.89,634.42,634.82,391132,5min
SPY,2025-07-24T14:30:00.000Z,634.82,635.02,634.73,634.88,395899,5min
SPY,2025-07-24T14:35:00.000Z,634.88,635.17,634.8,635.09,489021,5min
SPY,2025-07-24T14:40:00.000Z,635.09,635.24,635.04,635.17,384086,5min
SPY,2025-07-24T14:45:00.000Z,635.16,635.43,635.12,635.41,453583,5min
SPY,2025-07-24T14:50:00.000Z,635.41,635.57,635.37,635.56,494198,5min
SPY,2025-07-24T14:55:00.000Z,635.55,635.62,635.39,635.51,484269,5min
SPY,2025-07-24T15:00:00.000Z,635.52,635.89,635.48,635.67,781276,5min
SPY,2025-07-24T15:05:00.000Z,635.65,635.76,635.58,635.72,374376,5min
SPY,2025-07-24T15:10:00.000Z,635.73,635.89,635.65,635.82,425904,5min
SPY,2025-07-24T15:15:00.000Z,635.82,635.89,635.45,635.52,500554,5min
SPY,2025-07-24T15:20:00.000Z,635.53,635.7,635.5,635.64,403852,5min
SPY,2025-07-24T15:25:00.000Z,635.63,635.64,635.39,635.52,353825,5min
SPY,2025-07-24T15:30:00.000Z,635.52,635.62,635.36,635.36,365928,5min
SPY,2025-07-24T15:35:00.000Z,635.37,635.5,635.25,635.5,374950,5min
SPY,2025-07-24T15:40:00.000Z,635.49,635.53,635.34,635.43,330752,5min
SPY,2025-07-24T15:45:00.000Z,635.43,635.57,635.29,635.5,369699,5min
SPY,2025-07-24T15:50:00.000Z,635.5,635.73,635.47,635.64,374493,5min
SPY,2025-07-24T15:55:00.000Z,635.64,635.71,635.52,635.54,216812,5min
SPY,2025-07-24T16:00:00.000Z,635.53,635.58,635.12,635.26,517342,5min
SPY,2025-07-24T16:05:00.000Z,635.27,635.27,634.98,635.05,450684,5min
SPY,2025-07-24T16:10:00.000Z,635.06,635.11,634.75,634.79,460546,5min
SPY,2025-07-24T16:15:00.000Z,634.78,634.97,634.62,634.92,448498,5min
SPY,2025-07-24T16:20:00.000Z,634.93,635.08,634.74,634.8,315916,5min
SPY,2025-07-24T16:25:00.000Z,634.81,634.81,634.28,634.57,607834,5min
SPY,2025-07-24T16:30:00.000Z,634.57,634.74,634.45,634.6,437605,5min
SPY,2025-07-24T16:35:00.000Z,634.59,634.88,634.45,634.86,432040,5min
SPY,2025-07-24T16:40:00.000Z,634.87,635.02,634.81,634.96,429974,5min
SPY,2025-07-24T16:45:00.000Z,634.96,635.01,634.66,634.83,319961,5min
SPY,2025-07-24T16:50:00.000Z,634.83,635,634.63,634.97,364587,5min
SPY,2025-07-24T16:55:00.000Z,634.96,634.98,634.73,634.88,314270,5min
SPY,2025-07-24T17:00:00.000Z,634.88,635.09,634.76,635.07,295503,5min
SPY,2025-07-24T17:05:00.000Z,635.06,635.45,635.06,635.44,516083,5min
SPY,2025-07-24T17:10:00.000Z,635.45,635.87,635.44,635.84,657145,5min
SPY,2025-07-24T17:15:00.000Z,635.84,635.98,635.59,635.78,545498,5min
SPY,2025-07-24T17:20:00.000Z,635.78,635.78,635.51,635.71,299906,5min
SPY,2025-07-24T17:25:00.000Z,635.7,635.71,635.36,635.38,234457,5min
SPY,2025-07-24T17:30:00.000Z,635.38,635.58,635.35,635.53,205872,5min
SPY,2025-07-24T17:35:00.000Z,635.52,635.59,635.41,635.44,238917,5min
SPY,2025-07-24T17:40:00.000Z,635.44,635.5,635.22,635.26,284687,5min
SPY,2025-07-24T17:45:00.000Z,635.26,635.48,635.23,635.39,372455,5min
