"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-04-30T16:30:00.000Z","377.68","378.38","377.60","377.81","0.0331","0.0220","305,146"
"2026-04-30T16:35:00.000Z","377.78","377.90","377.09","377.73","-0.0199","-0.0310","362,351"
"2026-04-30T16:40:00.000Z","377.72","378.33","377.40","377.42","-0.0809","-0.0920","274,010"
"2026-04-30T16:45:00.000Z","377.46","377.89","376.88","377.77","0.0916","0.0805","366,352"
"2026-04-30T16:50:00.000Z","377.80","378.03","377.06","377.23","-0.1430","-0.1541","253,695"
"2026-04-30T16:55:00.000Z","377.22","377.79","376.67","377.75","0.1369","0.1258","345,590"
"2026-04-30T17:00:00.000Z","377.75","379.20","377.67","378.72","0.2577","0.2466","453,882"
"2026-04-30T17:05:00.000Z","378.71","378.86","378.26","378.65","-0.0172","-0.0283","220,900"
"2026-04-30T17:10:00.000Z","378.67","378.89","378.43","378.62","-0.0092","-0.0203","178,765"
"2026-04-30T17:15:00.000Z","378.59","378.76","378.30","378.48","-0.0370","-0.0481","166,740"
"2026-04-30T17:20:00.000Z","378.51","378.66","377.94","378.57","0.0251","0.0140","197,551"
"2026-04-30T17:25:00.000Z","378.55","378.70","378.04","378.53","-0.0132","-0.0243","173,299"
"2026-04-30T17:30:00.000Z","378.52","379.65","378.50","379.62","0.2879","0.2768","326,414"
"2026-04-30T17:35:00.000Z","379.64","379.76","379.00","379.55","-0.0171","-0.0282","245,909"
"2026-04-30T17:40:00.000Z","379.55","379.60","378.57","378.73","-0.2160","-0.2272","226,386"
"2026-04-30T17:45:00.000Z","378.73","379.19","378.68","378.88","0.0383","0.0272","173,157"
"2026-04-30T17:50:00.000Z","378.87","379.30","378.67","379.00","0.0330","0.0219","206,327"
"2026-04-30T17:55:00.000Z","379.00","379.53","378.83","379.33","0.0871","0.0760","238,606"
"2026-04-30T18:00:00.000Z","379.35","380.68","379.27","380.45","0.2952","0.2841","552,744"
"2026-04-30T18:05:00.000Z","380.42","381.38","380.40","380.67","0.0578","0.0467","500,034"
"2026-04-30T18:10:00.000Z","380.65","380.67","380.00","380.08","-0.1537","-0.1648","249,627"
"2026-04-30T18:15:00.000Z","380.08","381.18","380.00","380.82","0.1934","0.1823","287,417"
"2026-04-30T18:20:00.000Z","380.79","381.34","380.64","380.75","-0.0184","-0.0295","236,797"
"2026-04-30T18:25:00.000Z","380.74","381.15","380.33","381.15","0.1051","0.0940","308,461"
"2026-04-30T18:30:00.000Z","381.16","381.50","380.81","381.00","-0.0394","-0.0505","317,752"
"2026-04-30T18:35:00.000Z","381.02","382.55","381.00","382.10","0.2887","0.2776","618,542"
"2026-04-30T18:40:00.000Z","382.13","382.25","381.29","381.87","-0.0593","-0.0704","431,970"
"2026-04-30T18:45:00.000Z","381.86","382.18","381.61","381.65","-0.0585","-0.0696","256,375"
"2026-04-30T18:50:00.000Z","381.63","382.57","381.32","382.39","0.1939","0.1828","385,354"
"2026-04-30T18:55:00.000Z","382.37","382.72","382.03","382.34","-0.0144","-0.0255","332,708"
"2026-04-30T19:00:00.000Z","382.34","384.12","382.10","383.91","0.4119","0.4008","802,916"
"2026-04-30T19:05:00.000Z","383.90","384.75","383.50","383.52","-0.1016","-0.1127","675,180"
"2026-04-30T19:10:00.000Z","383.54","383.99","383.26","383.42","-0.0261","-0.0372","414,728"
"2026-04-30T19:15:00.000Z","383.39","383.77","383.04","383.54","0.0313","0.0202","385,556"
"2026-04-30T19:20:00.000Z","383.55","384.50","383.27","384.32","0.2047","0.1936","444,318"
"2026-04-30T19:25:00.000Z","384.33","384.50","383.92","383.93","-0.1028","-0.1139","476,845"
"2026-04-30T19:30:00.000Z","383.96","383.96","382.36","382.53","-0.3646","-0.3758","567,327"
"2026-04-30T19:35:00.000Z","382.50","382.51","381.45","381.87","-0.1732","-0.1843","543,364"
"2026-04-30T19:40:00.000Z","381.86","382.11","381.26","381.85","-0.0045","-0.0156","519,675"
"2026-04-30T19:45:00.000Z","381.80","381.81","380.62","380.94","-0.2383","-0.2494","515,136"
"2026-04-30T19:50:00.000Z","380.94","381.98","380.84","381.73","0.2074","0.1963","604,816"
"2026-04-30T19:55:00.000Z","381.72","382.21","381.09","381.54","-0.0498","-0.0609","1,220,142"
"2026-05-01T13:30:00.000Z","382.39","387.40","381.73","384.31","0.7263","0.7152","2,057,063"
"2026-05-01T13:35:00.000Z","384.38","384.60","378.80","382.48","-0.4764","-0.4875","1,399,667"
"2026-05-01T13:40:00.000Z","382.54","382.78","380.60","381.37","-0.2902","-0.3013","766,688"
"2026-05-01T13:45:00.000Z","381.39","382.30","379.62","382.08","0.1862","0.1751","977,157"
"2026-05-01T13:50:00.000Z","382.08","383.00","380.95","382.37","0.0746","0.0635","784,964"
"2026-05-01T13:55:00.000Z","382.40","383.83","382.14","382.94","0.1517","0.1406","743,872"
"2026-05-01T14:00:00.000Z","382.92","384.35","382.50","383.05","0.0261","0.0150","774,470"
"2026-05-01T14:05:00.000Z","383.01","385.95","382.59","385.35","0.6005","0.5893","949,115"
"2026-05-01T14:10:00.000Z","385.36","386.98","384.70","386.30","0.2478","0.2367","1,023,683"
"2026-05-01T14:15:00.000Z","386.29","386.41","384.70","385.44","-0.2213","-0.2324","694,392"
"2026-05-01T14:20:00.000Z","385.42","386.35","384.29","385.85","0.1038","0.0927","628,229"
"2026-05-01T14:25:00.000Z","385.84","388.42","385.58","388.10","0.5831","0.5720","1,164,246"
"2026-05-01T14:30:00.000Z","388.13","388.67","386.90","387.50","-0.1533","-0.1644","952,685"
"2026-05-01T14:35:00.000Z","387.52","388.00","385.02","386.79","-0.1832","-0.1943","1,013,472"
"2026-05-01T14:40:00.000Z","386.79","389.57","386.66","388.36","0.4046","0.3935","1,152,656"
"2026-05-01T14:45:00.000Z","388.35","390.16","387.72","390.03","0.4305","0.4194","985,786"
"2026-05-01T14:50:00.000Z","390.03","390.03","388.60","388.96","-0.2723","-0.2834","696,149"
"2026-05-01T14:55:00.000Z","388.95","391.75","388.81","391.24","0.5836","0.5725","1,063,285"
"2026-05-01T15:00:00.000Z","391.21","391.49","389.93","391.04","-0.0499","-0.0610","860,067"
"2026-05-01T15:05:00.000Z","390.96","392.45","390.58","392.40","0.3478","0.3367","1,025,403"
"2026-05-01T15:10:00.000Z","392.40","393.15","391.66","392.14","-0.0650","-0.0761","932,769"
"2026-05-01T15:15:00.000Z","392.15","392.57","391.19","391.35","-0.2027","-0.2138","642,427"
"2026-05-01T15:20:00.000Z","391.36","392.40","391.15","391.75","0.1035","0.0924","510,559"
"2026-05-01T15:25:00.000Z","391.75","392.69","391.45","392.65","0.2297","0.2186","472,986"
"2026-05-01T15:30:00.000Z","392.70","394.24","392.34","393.53","0.2229","0.2118","978,256"
"2026-05-01T15:35:00.000Z","393.56","395.20","393.18","394.68","0.2922","0.2811","992,450"
"2026-05-01T15:40:00.000Z","394.64","395.69","394.20","394.71","0.0089","-0.0022","912,714"
"2026-05-01T15:45:00.000Z","394.69","396.50","394.25","396.08","0.3471","0.3360","1,091,994"
"2026-05-01T15:50:00.000Z","396.08","396.28","392.79","393.50","-0.6526","-0.6637","1,251,653"
"2026-05-01T15:55:00.000Z","393.51","395.16","393.43","394.46","0.2452","0.2341","794,313"
"2026-05-01T16:00:00.000Z","394.44","396.47","394.21","395.50","0.2611","0.2500","825,062"
"2026-05-01T16:05:00.000Z","395.50","395.95","393.50","393.68","-0.4602","-0.4713","631,457"
"2026-05-01T16:10:00.000Z","393.70","394.20","393.33","393.98","0.0775","0.0664","539,774"
"2026-05-01T16:15:00.000Z","394.01","395.28","393.97","395.25","0.3223","0.3112","568,881"
"2026-05-01T16:20:00.000Z","395.27","396.43","395.00","395.45","0.0506","0.0395","795,700"
"2026-05-01T16:25:00.000Z","395.47","396.19","394.58","395.48","0.0063","-0.0048","583,239"
"2026-05-01T16:30:00.000Z","395.48","396.00","394.27","395.04","-0.1113","-0.1224","497,942"
"2026-05-01T16:35:00.000Z","395.05","395.75","394.34","394.54","-0.1253","-0.1364","400,316"
"2026-05-01T16:40:00.000Z","394.56","394.76","393.45","394.29","-0.0630","-0.0741","548,095"
"2026-05-01T16:45:00.000Z","394.23","394.60","393.40","393.57","-0.1829","-0.1940","387,228"
"2026-05-01T16:50:00.000Z","393.58","395.00","393.31","394.98","0.3583","0.3472","433,555"
"2026-05-01T16:55:00.000Z","394.94","395.66","390.63","394.63","-0.0886","-0.0997","568,182"
"2026-05-01T17:00:00.000Z","394.61","394.96","393.87","394.07","-0.1406","-0.1517","319,054"
"2026-05-01T17:05:00.000Z","394.01","395.00","393.80","394.40","0.0825","0.0714","305,078"
"2026-05-01T17:10:00.000Z","394.38","395.18","394.18","395.10","0.1775","0.1664","395,037"
"2026-05-01T17:15:00.000Z","395.17","395.70","394.97","395.16","0.0152","0.0041","394,571"
"2026-05-01T17:20:00.000Z","395.13","395.60","394.75","394.86","-0.0759","-0.0870","276,186"
