"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-05-05T14:25:00.000Z","198.79","199.03","198.45","198.53","-0.1534","-0.1604","1,279,454"
"2026-05-05T14:30:00.000Z","198.52","198.70","198.14","198.33","-0.0982","-0.1053","785,732"
"2026-05-05T14:35:00.000Z","198.32","198.50","197.38","197.47","-0.4361","-0.4432","1,745,402"
"2026-05-05T14:40:00.000Z","197.45","197.67","197.02","197.07","-0.2001","-0.2071","1,664,136"
"2026-05-05T14:45:00.000Z","197.06","197.59","197.03","197.55","0.2441","0.2370","1,064,492"
"2026-05-05T14:50:00.000Z","197.54","197.55","196.93","197.13","-0.2131","-0.2201","1,164,336"
"2026-05-05T14:55:00.000Z","197.15","197.31","196.76","197.11","-0.0101","-0.0171","1,243,298"
"2026-05-05T15:00:00.000Z","197.10","197.38","196.85","197.37","0.1293","0.1223","989,579"
"2026-05-05T15:05:00.000Z","197.37","197.49","197.06","197.10","-0.1343","-0.1413","832,213"
"2026-05-05T15:10:00.000Z","197.09","197.92","197.01","197.74","0.3247","0.3177","1,078,110"
"2026-05-05T15:15:00.000Z","197.72","197.88","197.04","197.16","-0.2958","-0.3029","713,788"
"2026-05-05T15:20:00.000Z","197.15","197.56","196.88","197.07","-0.0431","-0.0501","1,018,737"
"2026-05-05T15:25:00.000Z","197.07","197.33","196.66","197.03","-0.0202","-0.0272","1,032,196"
"2026-05-05T15:30:00.000Z","197.03","197.11","196.83","196.99","-0.0204","-0.0274","822,112"
"2026-05-05T15:35:00.000Z","196.99","197.38","196.90","197.12","0.0635","0.0564","798,038"
"2026-05-05T15:40:00.000Z","197.12","197.42","197.01","197.35","0.1218","0.1147","745,759"
"2026-05-05T15:45:00.000Z","197.37","197.48","197.12","197.30","-0.0279","-0.0349","646,235"
"2026-05-05T15:50:00.000Z","197.30","197.46","197.16","197.31","0.0076","0.0006","528,473"
"2026-05-05T15:55:00.000Z","197.32","197.44","197.14","197.42","0.0532","0.0462","515,758"
"2026-05-05T16:00:00.000Z","197.42","197.68","197.41","197.47","0.0253","0.0183","885,701"
"2026-05-05T16:05:00.000Z","197.47","197.65","197.27","197.51","0.0203","0.0132","699,690"
"2026-05-05T16:10:00.000Z","197.52","197.82","197.34","197.75","0.1220","0.1150","565,364"
"2026-05-05T16:15:00.000Z","197.76","197.98","197.63","197.94","0.0930","0.0860","694,449"
"2026-05-05T16:20:00.000Z","197.94","198.32","197.91","198.21","0.1389","0.1319","990,077"
"2026-05-05T16:25:00.000Z","198.21","198.50","197.63","197.97","-0.1186","-0.1256","1,034,455"
"2026-05-05T16:30:00.000Z","197.97","198.05","197.67","198.03","0.0303","0.0233","538,013"
"2026-05-05T16:35:00.000Z","198.03","198.10","197.73","197.75","-0.1439","-0.1510","611,361"
"2026-05-05T16:40:00.000Z","197.75","197.78","197.37","197.60","-0.0759","-0.0829","595,792"
"2026-05-05T16:45:00.000Z","197.60","197.89","197.50","197.68","0.0405","0.0334","450,024"
"2026-05-05T16:50:00.000Z","197.68","197.82","197.53","197.54","-0.0708","-0.0779","327,829"
"2026-05-05T16:55:00.000Z","197.53","197.71","197.43","197.61","0.0354","0.0284","395,108"
"2026-05-05T17:00:00.000Z","197.62","197.79","197.50","197.73","0.0607","0.0537","420,488"
"2026-05-05T17:05:00.000Z","197.73","197.79","197.44","197.48","-0.1264","-0.1335","331,639"
"2026-05-05T17:10:00.000Z","197.48","197.60","197.32","197.56","0.0405","0.0335","449,463"
"2026-05-05T17:15:00.000Z","197.56","197.64","197.29","197.32","-0.1190","-0.1260","491,029"
"2026-05-05T17:20:00.000Z","197.34","197.52","197.15","197.34","0.0076","0.0006","550,255"
"2026-05-05T17:25:00.000Z","197.32","197.84","197.30","197.78","0.2255","0.2185","613,181"
"2026-05-05T17:30:00.000Z","197.78","197.98","197.43","197.61","-0.0910","-0.0980","595,654"
"2026-05-05T17:35:00.000Z","197.60","197.61","197.35","197.39","-0.1091","-0.1161","309,971"
"2026-05-05T17:40:00.000Z","197.39","197.51","197.31","197.40","0.0053","-0.0017","371,161"
"2026-05-05T17:45:00.000Z","197.41","197.47","197.13","197.20","-0.1019","-0.1090","481,306"
"2026-05-05T17:50:00.000Z","197.19","197.50","197.17","197.37","0.0853","0.0783","633,707"
"2026-05-05T17:55:00.000Z","197.37","197.43","197.21","197.21","-0.0795","-0.0866","372,866"
"2026-05-05T18:00:00.000Z","197.21","197.31","196.99","197.25","0.0218","0.0148","758,427"
"2026-05-05T18:05:00.000Z","197.24","197.25","197.02","197.14","-0.0575","-0.0646","605,164"
"2026-05-05T18:10:00.000Z","197.13","197.43","197.09","197.42","0.1423","0.1352","556,781"
"2026-05-05T18:15:00.000Z","197.41","197.48","197.17","197.37","-0.0279","-0.0349","591,225"
"2026-05-05T18:20:00.000Z","197.37","197.61","197.36","197.46","0.0456","0.0386","605,536"
"2026-05-05T18:25:00.000Z","197.46","197.80","197.43","197.50","0.0228","0.0158","716,550"
"2026-05-05T18:30:00.000Z","197.50","197.64","197.33","197.33","-0.0860","-0.0931","464,794"
"2026-05-05T18:35:00.000Z","197.34","197.60","197.33","197.47","0.0709","0.0639","445,089"
"2026-05-05T18:40:00.000Z","197.47","197.56","197.42","197.49","0.0101","0.0031","362,445"
"2026-05-05T18:45:00.000Z","197.49","197.65","197.16","197.21","-0.1443","-0.1513","550,270"
"2026-05-05T18:50:00.000Z","197.19","197.22","196.36","196.53","-0.3430","-0.3501","1,619,782"
"2026-05-05T18:55:00.000Z","196.50","196.81","196.50","196.73","0.1025","0.0955","696,548"
"2026-05-05T19:00:00.000Z","196.72","196.84","196.33","196.47","-0.1347","-0.1417","992,816"
"2026-05-05T19:05:00.000Z","196.46","196.72","196.40","196.65","0.0942","0.0871","721,507"
"2026-05-05T19:10:00.000Z","196.64","196.89","196.56","196.56","-0.0458","-0.0528","712,680"
"2026-05-05T19:15:00.000Z","196.56","196.57","196.31","196.48","-0.0407","-0.0477","877,749"
"2026-05-05T19:20:00.000Z","196.48","196.75","196.40","196.61","0.0661","0.0591","849,473"
"2026-05-05T19:25:00.000Z","196.60","196.74","196.24","196.31","-0.1525","-0.1596","934,896"
"2026-05-05T19:30:00.000Z","196.31","196.38","196.07","196.08","-0.1172","-0.1242","915,046"
"2026-05-05T19:35:00.000Z","196.07","196.53","196.03","196.45","0.1887","0.1817","1,042,747"
"2026-05-05T19:40:00.000Z","196.45","196.60","196.22","196.38","-0.0349","-0.0419","875,098"
"2026-05-05T19:45:00.000Z","196.39","196.57","196.33","196.52","0.0703","0.0632","746,007"
"2026-05-05T19:50:00.000Z","196.51","196.51","196.14","196.28","-0.1193","-0.1264","1,495,094"
"2026-05-05T19:55:00.000Z","196.30","196.52","196.15","196.50","0.1095","0.1025","2,773,350"
"2026-05-06T13:30:00.000Z","199.90","201.60","198.61","201.24","2.41","2.41","4,595,494"
