"Date", "Open", "High", "Low", "Close", "Volume"
2026-05-08T13:40:00Z,416.32,416.77,415.55,416.61,366940
2026-05-08T13:45:00Z,416.63,418.63,416.56,418.15,508556
2026-05-08T13:50:00Z,418.11,418.46,415.85,415.91,401010
2026-05-08T13:55:00Z,415.90,416.75,415.73,416.40,338615
2026-05-08T14:05:00Z,416.76,417.23,415.95,416.30,414920
2026-05-08T14:10:00Z,416.33,417.52,415.80,416.94,389481
2026-05-08T14:15:00Z,416.91,417.51,416.51,416.94,381353
2026-05-08T14:20:00Z,416.94,417.68,416.64,416.99,289548
2026-05-08T14:25:00Z,417.02,417.20,415.30,415.86,372621
2026-05-08T14:30:00Z,415.83,415.83,414.90,415.19,386726
2026-05-08T15:25:00Z,416.01,416.92,415.75,416.92,174111
2026-05-08T15:30:00Z,416.92,417.02,415.54,415.87,228455
2026-05-08T15:35:00Z,415.95,416.94,415.78,416.84,170794
2026-05-08T15:40:00Z,416.83,417.15,416.21,416.85,132882
2026-05-08T15:45:00Z,416.85,417.11,416.57,416.78,148604
2026-05-08T15:50:00Z,416.74,416.85,415.81,415.99,145174
2026-05-08T15:55:00Z,415.98,416.15,415.59,415.99,155776
2026-05-08T16:00:00Z,415.93,416.10,415.35,415.74,130878
2026-05-08T16:05:00Z,415.72,416.38,415.70,416.11,131719
2026-05-08T16:10:00Z,416.12,416.62,416.06,416.42,138642
2026-05-08T16:15:00Z,416.34,416.55,416.06,416.14,100088
2026-05-08T16:20:00Z,416.14,416.28,415.85,416.12,89788
2026-05-08T16:25:00Z,416.08,416.19,415.75,415.82,145492
2026-05-08T16:30:00Z,415.86,416.01,415.40,415.70,138650
2026-05-08T16:35:00Z,415.72,415.86,415.52,415.65,99546
2026-05-08T16:40:00Z,415.60,415.84,415.49,415.80,103121
2026-05-08T16:45:00Z,415.80,416.82,415.80,416.67,184102
2026-05-08T16:50:00Z,416.67,416.91,416.40,416.60,120130
2026-05-08T16:55:00Z,416.59,416.63,416.20,416.29,86032
2026-05-08T17:00:00Z,416.29,416.33,415.90,416.19,139363
2026-05-08T17:05:00Z,416.20,416.50,416.03,416.24,109657
2026-05-08T17:10:00Z,416.31,416.67,416.18,416.62,132722
2026-05-08T17:15:00Z,416.59,417.15,416.45,417.11,266544
2026-05-08T17:20:00Z,417.15,417.15,416.62,416.87,142631
2026-05-08T17:25:00Z,416.88,417.40,416.77,417.20,173990
2026-05-08T17:30:00Z,417.20,417.35,416.60,416.82,131177
2026-05-08T17:35:00Z,416.82,416.98,416.30,416.31,94684
2026-05-08T17:40:00Z,416.35,416.64,416.08,416.10,89565
2026-05-08T17:45:00Z,416.12,416.24,415.71,415.85,141088
2026-05-08T17:50:00Z,415.84,415.90,415.60,415.78,99642
2026-05-08T17:55:00Z,415.78,415.97,415.65,415.82,112174
2026-05-08T18:00:00Z,415.85,416.38,415.65,416.21,182195
2026-05-08T18:05:00Z,416.17,416.32,415.45,415.51,130301
2026-05-08T18:10:00Z,415.48,415.78,415.47,415.55,97990
2026-05-08T18:15:00Z,415.57,415.86,415.37,415.68,87921
2026-05-08T18:20:00Z,415.70,415.79,415.40,415.57,80328
2026-05-08T18:25:00Z,415.55,416.14,415.53,416.04,99638
2026-05-08T18:30:00Z,416.05,416.12,415.72,415.94,106787
2026-05-08T18:35:00Z,415.94,415.97,415.71,415.78,64026
2026-05-08T18:40:00Z,415.80,415.90,415.30,415.33,97201
2026-05-08T18:45:00Z,415.33,415.60,415.33,415.44,96841
2026-05-08T18:50:00Z,415.45,415.52,414.94,415.01,211474
2026-05-08T18:55:00Z,415.02,415.07,414.62,414.82,129847
2026-05-08T19:00:00Z,414.81,415.02,414.60,414.88,209673
2026-05-08T19:05:00Z,414.89,415.22,414.70,414.94,173326
2026-05-08T19:10:00Z,414.94,415.10,414.45,414.67,174748
2026-05-08T19:15:00Z,414.69,414.88,414.45,414.64,188446
2026-05-08T19:20:00Z,414.63,414.69,414.19,414.57,195187
2026-05-08T19:25:00Z,414.56,414.93,414.55,414.83,203361
2026-05-08T19:30:00Z,414.85,414.92,414.57,414.74,154554
2026-05-08T19:35:00Z,414.74,414.78,414.00,414.33,250856
2026-05-08T19:40:00Z,414.34,414.39,414.00,414.31,196600
2026-05-08T19:45:00Z,414.31,414.76,414.24,414.65,178206
2026-05-08T19:50:00Z,414.63,415.83,414.59,415.62,460149
2026-05-08T19:55:00Z,415.62,415.91,414.72,415.15,1985102
2026-05-11T13:30:00Z,407.87,411.35,405.50,410.63,1588693
2026-05-11T13:35:00Z,410.63,411.60,409.62,410.22,518937
2026-05-11T13:40:00Z,410.18,410.94,408.72,409.28,356317
2026-05-11T13:45:00Z,409.27,410.46,408.70,409.20,400195
2026-05-11T13:50:00Z,409.26,409.39,407.97,408.79,604171
2026-05-11T13:55:00Z,408.75,410.35,408.56,410.17,296003
2026-05-11T14:00:00Z,410.10,410.30,409.54,409.72,262590
2026-05-11T14:05:00Z,409.72,410.44,409.58,410.00,249591
2026-05-11T14:10:00Z,410.00,410.69,409.41,409.96,251653
2026-05-11T14:15:00Z,409.98,410.59,409.38,409.99,222935
2026-05-11T14:20:00Z,409.94,410.93,409.50,410.59,234958
2026-05-11T14:25:00Z,410.63,411.48,410.39,410.67,223606
2026-05-11T14:30:00Z,410.67,410.88,409.70,409.96,204339
2026-05-11T14:35:00Z,410.00,410.72,409.67,410.63,173215
2026-05-11T14:40:00Z,410.56,411.10,410.33,410.58,154724
2026-05-11T14:45:00Z,410.58,410.66,409.66,409.80,358252
2026-05-11T14:50:00Z,409.75,409.80,408.96,409.32,429529
2026-05-11T14:55:00Z,409.27,409.60,409.19,409.48,167596
