Date,Open,High,Low,Close,Volume
2026-05-20T13:30:00Z,600.74,601.97,599.55,600.74,414167
2026-05-20T13:35:00Z,600.56,600.70,599.29,599.59,344123
2026-05-20T13:40:00Z,601.60,601.74,600.43,600.43,195426
2026-05-20T13:45:00Z,600.35,601.17,600.30,601.05,29419
2026-05-20T13:50:00Z,601.24,601.36,600.75,600.88,230480
2026-05-20T13:55:00Z,600.22,600.72,600.00,600.31,219590
2026-05-20T14:00:00Z,600.14,600.27,599.68,599.77,21771
2026-05-20T14:05:00Z,600.12,600.12,598.74,598.74,219589
2026-05-20T14:10:00Z,598.14,598.72,598.05,598.72,288137
2026-05-20T14:15:00Z,599.43,600.40,599.16,600.40,24293
2026-05-20T14:20:00Z,602.42,603.17,602.28,602.50,442863
2026-05-20T14:25:00Z,600.14,600.68,600.00,600.59,181928
2026-05-20T14:30:00Z,601.73,602.20,601.62,602.00,10779
2026-05-20T14:35:00Z,601.88,602.20,601.73,601.98,98388
2026-05-20T14:40:00Z,601.26,601.44,600.91,601.26,102807
2026-05-20T14:45:00Z,600.95,601.39,600.95,601.30,9437
2026-05-20T14:50:00Z,602.94,604.00,602.94,604.00,235965
2026-05-20T14:55:00Z,604.55,605.20,604.44,605.15,208266
2026-05-20T15:00:00Z,604.74,604.92,604.64,604.64,10517
2026-05-20T15:05:00Z,604.66,604.77,604.44,604.55,179271
2026-05-20T15:10:00Z,604.88,604.94,604.56,604.73,103229
2026-05-20T15:15:00Z,603.95,605.50,603.75,605.44,38752
2026-05-20T15:20:00Z,607.12,607.93,606.96,607.73,444691
2026-05-20T15:25:00Z,607.24,607.50,606.68,607.19,224125
2026-05-20T15:30:00Z,605.65,606.51,605.50,605.88,72198
2026-05-20T15:35:00Z,605.90,606.19,605.85,605.89,7313
2026-05-20T15:40:00Z,605.99,606.17,605.75,606.00,26446
2026-05-20T15:45:00Z,606.00,606.17,605.93,606.04,4745
2026-05-20T15:50:00Z,606.14,606.30,606.02,606.11,56854
2026-05-20T15:55:00Z,606.11,606.72,606.00,606.26,60248
2026-05-20T16:00:00Z,606.26,606.39,606.20,606.33,3235
2026-05-20T16:05:00Z,605.66,605.66,605.22,605.27,75087
2026-05-20T16:10:00Z,604.81,605.01,604.72,605.01,65494
2026-05-20T16:15:00Z,605.29,605.49,605.11,605.32,7517
2026-05-20T16:20:00Z,605.18,605.23,604.47,604.47,62599
2026-05-20T16:25:00Z,604.24,604.64,604.03,604.55,67847
2026-05-20T16:30:00Z,604.19,604.19,603.51,603.67,12247
2026-05-20T16:35:00Z,603.75,603.87,603.55,603.70,48889
2026-05-20T16:40:00Z,603.76,604.19,603.71,604.11,45877
2026-05-20T16:45:00Z,605.00,605.09,604.88,604.98,6778
2026-05-20T16:50:00Z,604.09,604.39,604.01,604.16,62277
2026-05-20T16:55:00Z,604.52,604.69,604.47,604.60,33895
2026-05-20T17:00:00Z,604.72,605.16,604.55,604.82,12129
2026-05-20T17:05:00Z,604.38,604.60,604.30,604.60,54318
2026-05-20T17:10:00Z,604.20,604.21,603.86,604.02,52154
2026-05-20T17:15:00Z,604.93,605.11,604.74,604.74,3383
2026-05-20T17:20:00Z,604.79,604.93,604.30,604.48,61606
2026-05-20T17:25:00Z,604.41,604.51,604.31,604.37,39174
2026-05-20T17:30:00Z,605.27,605.56,605.27,605.42,6283
2026-05-20T17:35:00Z,604.70,605.12,604.60,605.00,56239
2026-05-20T17:40:00Z,605.49,605.53,605.26,605.31,54664
2026-05-20T17:45:00Z,605.56,605.65,605.46,605.58,1881
2026-05-20T17:50:00Z,605.54,605.63,605.43,605.45,49732
2026-05-20T17:55:00Z,605.11,605.11,604.84,605.00,46492
2026-05-20T18:00:00Z,604.92,604.92,604.20,604.77,5390
2026-05-20T18:05:00Z,604.91,604.95,604.79,604.79,49199
2026-05-20T18:10:00Z,604.78,604.86,604.59,604.78,41436
2026-05-20T18:15:00Z,604.71,604.90,604.71,604.84,2946
2026-05-20T18:20:00Z,604.65,605.40,604.43,604.74,52896
2026-05-20T18:25:00Z,604.76,604.85,604.60,604.61,107070
2026-05-20T18:30:00Z,605.11,605.35,605.11,605.18,4641
2026-05-20T18:35:00Z,605.67,605.90,605.59,605.89,65586
2026-05-20T18:40:00Z,606.11,606.21,606.01,606.14,88453
2026-05-20T18:45:00Z,605.70,606.04,605.46,605.69,5069
2026-05-20T18:50:00Z,606.61,606.80,606.42,606.42,112808
2026-05-20T18:55:00Z,606.17,606.36,605.88,605.99,77696
2026-05-20T19:00:00Z,605.58,605.73,605.44,605.70,9390
2026-05-20T19:05:00Z,604.61,604.61,603.58,603.65,130440
2026-05-20T19:10:00Z,603.00,603.08,602.75,602.95,150546
2026-05-20T19:15:00Z,603.83,604.10,603.77,603.80,18603
2026-05-20T19:20:00Z,603.34,603.39,603.20,603.37,93713
2026-05-20T19:25:00Z,603.43,603.47,603.20,603.25,119171
2026-05-20T19:30:00Z,603.48,603.51,603.34,603.34,12213
2026-05-20T19:35:00Z,603.33,603.63,603.30,603.48,82412
2026-05-20T19:40:00Z,603.72,604.00,603.57,603.65,145736
2026-05-20T19:45:00Z,603.90,603.90,603.59,603.88,13377
2026-05-20T19:50:00Z,604.07,604.07,603.51,603.66,142893
2026-05-20T19:55:00Z,605.10,605.51,604.46,604.46,256967
