Date,Open,High,Low,Close,Volume
2026-05-20T13:30:00Z,223.20,223.20,221.10,221.45,2542641
2026-05-20T13:35:00Z,222.18,222.46,221.97,222.00,316751
2026-05-20T13:40:00Z,221.09,221.47,220.82,221.26,3885395
2026-05-20T13:45:00Z,221.94,222.27,221.86,221.95,284023
2026-05-20T13:50:00Z,221.72,222.09,221.71,221.98,2569745
2026-05-20T13:55:00Z,221.30,221.57,221.10,221.25,2369770
2026-05-20T14:00:00Z,222.00,222.20,221.90,222.01,153311
2026-05-20T14:05:00Z,222.19,222.37,222.12,222.37,1923939
2026-05-20T14:10:00Z,223.10,223.30,222.92,223.29,2793134
2026-05-20T14:15:00Z,223.65,223.94,223.52,223.91,155538
2026-05-20T14:20:00Z,224.25,224.72,224.24,224.63,3566015
2026-05-20T14:25:00Z,223.38,223.47,223.24,223.31,3345546
2026-05-20T14:30:00Z,224.35,224.57,224.28,224.34,163141
2026-05-20T14:35:00Z,224.66,224.75,224.25,224.28,2667690
2026-05-20T14:40:00Z,224.76,225.14,224.70,225.14,1974782
2026-05-20T14:45:00Z,224.90,224.97,224.81,224.95,113471
2026-05-20T14:50:00Z,224.15,224.26,224.03,224.13,1657184
2026-05-20T14:55:00Z,224.69,224.99,224.64,224.95,1534957
2026-05-20T15:00:00Z,224.74,224.82,224.68,224.76,68949
2026-05-20T15:05:00Z,224.52,224.62,224.42,224.59,1167697
2026-05-20T15:10:00Z,225.01,225.05,224.98,225.03,1468943
2026-05-20T15:15:00Z,225.26,225.34,225.17,225.26,206258
2026-05-20T15:20:00Z,225.61,225.73,225.56,225.56,2868688
2026-05-20T15:25:00Z,225.65,225.85,225.59,225.71,1760287
2026-05-20T15:30:00Z,225.25,225.36,225.14,225.19,72177
2026-05-20T15:35:00Z,225.36,225.55,225.36,225.45,1167938
2026-05-20T15:40:00Z,224.88,225.05,224.81,224.81,1359895
2026-05-20T15:45:00Z,225.17,225.22,225.09,225.21,53328
2026-05-20T15:50:00Z,225.25,225.33,225.20,225.24,981714
2026-05-20T15:55:00Z,224.78,224.92,224.78,224.81,1307382
2026-05-20T16:00:00Z,224.95,225.10,224.92,225.06,63351
2026-05-20T16:05:00Z,225.01,225.15,224.99,225.08,988214
2026-05-20T16:10:00Z,225.07,225.15,225.01,225.08,851702
2026-05-20T16:15:00Z,224.73,224.76,224.54,224.57,139858
2026-05-20T16:20:00Z,224.24,224.43,224.17,224.37,1359137
2026-05-20T16:25:00Z,224.17,224.18,223.50,224.08,1597650
2026-05-20T16:30:00Z,224.28,224.35,224.21,224.22,57598
2026-05-20T16:35:00Z,224.42,224.45,224.33,224.40,918544
2026-05-20T16:40:00Z,224.52,224.55,224.37,224.44,1296365
2026-05-20T16:45:00Z,224.88,224.90,224.72,224.74,54703
2026-05-20T16:50:00Z,224.40,224.50,224.35,224.50,1028798
2026-05-20T16:55:00Z,224.74,224.77,224.55,224.55,772655
2026-05-20T17:00:00Z,224.61,224.71,224.56,224.71,68794
2026-05-20T17:05:00Z,224.47,224.63,224.47,224.52,692586
2026-05-20T17:10:00Z,224.60,224.62,224.44,224.57,695021
2026-05-20T17:15:00Z,224.91,224.92,224.82,224.84,64945
2026-05-20T17:20:00Z,224.95,225.04,224.94,224.99,893164
2026-05-20T17:25:00Z,224.99,225.03,224.81,224.84,657136
2026-05-20T17:30:00Z,224.92,225.05,224.92,225.00,59518
2026-05-20T17:35:00Z,224.79,224.79,224.70,224.74,865118
2026-05-20T17:40:00Z,224.73,224.76,224.68,224.69,875345
2026-05-20T17:45:00Z,224.52,224.59,224.51,224.54,40489
2026-05-20T17:50:00Z,224.47,224.54,224.20,224.26,634410
2026-05-20T17:55:00Z,224.25,224.38,224.22,224.35,813255
2026-05-20T18:00:00Z,224.50,224.57,224.25,224.54,79278
2026-05-20T18:05:00Z,224.76,224.83,224.68,224.72,825730
2026-05-20T18:10:00Z,224.70,224.75,224.64,224.64,846104
2026-05-20T18:15:00Z,224.33,224.42,224.30,224.37,54688
2026-05-20T18:20:00Z,224.45,224.49,223.88,223.91,1005185
2026-05-20T18:25:00Z,223.90,224.07,223.85,223.93,1998015
2026-05-20T18:30:00Z,224.26,224.29,224.23,224.28,45777
2026-05-20T18:35:00Z,224.14,224.15,224.07,224.09,848375
2026-05-20T18:40:00Z,223.83,223.95,223.83,223.89,1220151
2026-05-20T18:45:00Z,222.83,223.04,222.81,222.97,137556
2026-05-20T18:50:00Z,222.74,222.74,222.53,222.53,158134
2026-05-20T18:55:00Z,222.39,222.62,222.38,222.61,1895117
2026-05-20T19:00:00Z,222.75,222.79,222.60,222.71,86557
2026-05-20T19:05:00Z,222.53,222.71,222.47,222.68,1655058
2026-05-20T19:10:00Z,222.71,222.74,222.64,222.65,1533913
2026-05-20T19:15:00Z,222.81,222.88,222.77,222.79,125363
2026-05-20T19:20:00Z,222.72,222.78,222.69,222.71,1276179
2026-05-20T19:25:00Z,222.87,222.88,222.72,222.76,1418137
2026-05-20T19:30:00Z,222.88,222.89,222.72,222.73,110538
2026-05-20T19:35:00Z,222.92,223.16,222.91,223.12,2047209
2026-05-20T19:40:00Z,223.32,223.46,223.21,223.44,2219625
2026-05-20T19:45:00Z,223.43,223.45,223.20,223.25,165436
2026-05-20T19:50:00Z,223.08,223.08,222.86,222.95,2651259
2026-05-20T19:55:00Z,223.27,223.40,223.02,223.18,3379973
